,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE,ECHEANCE,INCOME_CREDIT_PERC,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,PREVIOUS_LOANS_COUNT,PREV_BUR_MEAN_DAYS_CREDIT,PREV_BUR_MEAN_CREDIT_DAY_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_ENDDATE,PREV_BUR_MEAN_DAYS_ENDDATE_FACT,PREV_BUR_MEAN_AMT_CREDIT_MAX_OVERDUE,PREV_BUR_MEAN_CNT_CREDIT_PROLONG,PREV_BUR_MEAN_AMT_CREDIT_SUM,PREV_BUR_MEAN_AMT_CREDIT_SUM_DEBT,PREV_BUR_MEAN_AMT_CREDIT_SUM_LIMIT,PREV_BUR_MEAN_AMT_CREDIT_SUM_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_UPDATE,PREV_BUR_MEAN_AMT_ANNUITY,PREV_BUR_MEAN_MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,PREV_APPL_MEAN_AMT_ANNUITY,PREV_APPL_MEAN_AMT_APPLICATION,PREV_APPL_MEAN_AMT_CREDIT,PREV_APPL_MEAN_AMT_DOWN_PAYMENT,PREV_APPL_MEAN_AMT_GOODS_PRICE,PREV_APPL_MEAN_HOUR_APPR_PROCESS_START,PREV_APPL_MEAN_NFLAG_LAST_APPL_IN_DAY,PREV_APPL_MEAN_RATE_DOWN_PAYMENT,PREV_APPL_MEAN_RATE_INTEREST_PRIMARY,PREV_APPL_MEAN_RATE_INTEREST_PRIVILEGED,PREV_APPL_MEAN_DAYS_DECISION,PREV_APPL_MEAN_SELLERPLACE_AREA,PREV_APPL_MEAN_CNT_PAYMENT,PREV_APPL_MEAN_DAYS_FIRST_DRAWING,PREV_APPL_MEAN_DAYS_FIRST_DUE,PREV_APPL_MEAN_DAYS_LAST_DUE_1ST_VERSION,PREV_APPL_MEAN_DAYS_LAST_DUE,PREV_APPL_MEAN_DAYS_TERMINATION,PREV_APPL_MEAN_NFLAG_INSURED_ON_APPROVAL,PREV_APPL_MEAN_CARD_MEAN_MONTHS_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_CREDIT_LIMIT_ACTUAL,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_INST_MIN_REGULARITY,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_TOTAL_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_RECEIVABLE_PRINCIPAL,PREV_APPL_MEAN_CARD_MEAN_AMT_RECIVABLE,PREV_APPL_MEAN_CARD_MEAN_AMT_TOTAL_RECEIVABLE,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_INSTALMENT_MATURE_CUM,PREV_APPL_MEAN_CARD_MEAN_SK_DPD,PREV_APPL_MEAN_CARD_MEAN_SK_DPD_DEF,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_PAYMENT,PREV_APPL_MEAN_POS_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_POS_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_POS_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_POS_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_POS_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_POS_MEAN_AMT_PAYMENT
153452,277872,0.0,Cash loans,M,N,Y,0,135000.0,456273.0,24880.5,346500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.0116569999999999,-9641,-978.0,-4938.0,-2319,,1,1,0,1,0,1,Laborers,1.0,1,1,FRIDAY,14,0,0,0,0,1,1,Business Entity Type 3,,0.62779618145313,0.2115507642052577,0.0825,0.0845,0.9781,,0.0109,0.0,0.1379,0.1667,0.2083,0.0627,0.0672,0.0438,,,0.084,0.0876,0.9782,,0.011,0.0,0.1379,0.1667,0.2083,0.0641,0.0735,0.0457,,,0.0833,0.0845,0.9781,,0.011,0.0,0.1379,0.1667,0.2083,0.0638,0.0684,0.0446,,,reg oper account,block of flats,0.073,"Stone, brick",No,1.0,0.0,1.0,0.0,-855.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,26.413698630136988,18.338578404774825,0.2958754955914551,0.1014417591536147,135000.0,0.1843,0.0545298538375051,4.0,-280.75,0.0,7693.5,-661.0,0.0,0.0,113950.09125,44410.5,0.0,0.0,-177.25,6007.5,-6.375,1.0,2114.955,17955.0,17865.0,1795.5,17955.0,18.0,1.0,0.0994614952454275,,,-855.0,20.0,12.0,365243.0,-824.0,-494.0,-644.0,-642.0,0.0,,,,,,,,,,,,,,,,,,,,,1.1428571428571428,4.0,-734.0,-744.1428571428571,3350.532857142857,3350.532857142857,1.1428571428571428,4.0,-734.0,-744.1428571428571,3350.532857142857,3350.532857142857
153486,277909,0.0,Cash loans,F,N,N,0,76500.0,149256.0,14539.5,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23180,,-2404.0,-4575,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,16,0,0,0,1,0,0,XNA,,0.6271418989149989,0.4031416766587513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1064.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,63.50684931506849,10.265552460538531,0.5125422093584178,,38250.0,0.1900588235294117,0.0974131693198263,12.0,-1464.3333333333333,0.0,-993.5,-1841.125,0.0,0.0,332293.5,96713.59090909093,0.0,0.0,-931.9166666666666,0.0,-31.125,2.0,11540.3625,147937.5,164826.0,6637.5,147937.5,15.5,1.0,0.103967969122328,,,-958.0,33.5,21.0,365243.0,-927.0,-327.0,-702.0,-691.5,0.0,,,,,,,,,,,,,,,,,,,,,1.0416666666666663,4.916666666666666,-809.5,-818.75,20222.7375,19751.795625,1.0416666666666663,4.916666666666666,-809.5,-818.75,20222.7375,19751.795625
153723,278164,0.0,Cash loans,F,N,Y,0,135000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0072739999999999,-13873,-2210.0,-7037.0,-4665,,1,1,0,1,0,0,Sales staff,2.0,2,2,SATURDAY,13,0,0,0,0,1,1,Other,,0.5038286356182814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,38.00821917808219,30.84449021627189,0.1669449081803005,0.1593022417645787,67500.0,0.1942,0.0324207011686143,,,,,,,,,,,,,,,6.0,10489.14,70041.75,74796.75,1525.5,140083.5,12.333333333333334,1.0,0.0879051948051947,,,-467.5,17.666666666666668,8.0,365243.0,121085.33333333331,121305.33333333331,242916.0,242917.0,0.3333333333333333,-3.5,0.0,270000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.125,3.0,-933.5,-947.5,10600.785,10600.785,1.125,3.0,-933.5,-947.5,10600.785,10600.785
153818,278271,0.0,Cash loans,M,Y,Y,0,279000.0,1133748.0,33147.0,990000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.072508,-15218,-785.0,-9174.0,-1715,3.0,1,1,1,1,1,0,Laborers,1.0,1,1,TUESDAY,14,0,0,0,0,0,0,Construction,,0.6515496254020414,,0.2021,,0.9781,,,0.16,0.069,0.5417,,0.0,,0.1674,,0.0027,0.2059,,0.9782,,,0.1611,0.069,0.5417,,0.0,,0.1744,,0.0029,0.204,,0.9781,,,0.16,0.069,0.5417,,0.0,,0.1704,,0.0028,,block of flats,0.1323,Block,No,0.0,0.0,0.0,0.0,-489.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,41.69315068493151,34.20363833831116,0.2460864319055028,0.0515836509396767,279000.0,0.1188064516129032,0.0292366557647731,,,,,,,,,,,,,,,6.0,14146.9875,127469.25,121709.25,16512.0,191203.875,16.166666666666668,1.0,0.328843241453806,,,-969.1666666666666,18.166666666666668,5.5,273825.0,-1349.0,90163.25,90065.75,90072.0,0.0,-8.5,63002.266875,585000.0,0.0,25349.405625,0.0,25349.405625,1949.2340625,16104.71423076923,10634.0146875,62572.370625,62994.0346875,62994.0346875,0.0,0.8125,0.0,0.8125,1.75,0.0,0.0,1.0625,5.4453125,-1314.5234375,-1334.9375,27853.791328125004,27836.213203125004,1.0625,5.4453125,-1314.5234375,-1334.9375,27853.791328125004,27836.213203125004
153872,278334,0.0,Cash loans,F,N,Y,0,360000.0,900000.0,26316.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-13862,-3420.0,-4750.0,-4337,,1,1,0,1,1,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Kindergarten,,0.7404390868272476,0.41534714488434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1398.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.97808219178082,34.19972640218878,0.4,0.2467176453614197,180000.0,0.0731,0.02924,6.0,-1673.3333333333333,0.0,25.83333333333333,-1599.0,1909.5,0.0,1284003.75,1018538.1,0.0,0.0,-1008.8333333333334,,,5.0,27050.895,220473.0,250281.9,2192.625,220473.0,16.0,1.0,0.1119682934109921,,,-1939.8,17.0,7.6,365243.0,-2184.5,-2019.5,-2019.5,-1972.5,0.25,,,,,,,,,,,,,,,,,,,,,1.0,3.825,-2099.75,-2106.445833333333,5809.825875,5487.412125000001,1.0,3.825,-2099.75,-2106.445833333333,5809.825875,5487.412125000001
153896,278362,0.0,Cash loans,F,N,Y,0,103500.0,238500.0,11245.5,238500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-11765,-1541.0,-6354.0,-1912,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 2,,0.7478125059692984,,0.2206,0.1673,0.9806,,,0.24,0.2069,0.3333,,0.1818,,0.2384,,,0.2248,0.1736,0.9806,,,0.2417,0.2069,0.3333,,0.186,,0.2484,,,0.2228,0.1673,0.9806,,,0.24,0.2069,0.3333,,0.185,,0.2427,,,,block of flats,0.2116,Panel,No,4.0,0.0,4.0,0.0,-2366.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,32.23287671232877,21.208483393357344,0.4339622641509434,0.1309817254568635,51750.0,0.1086521739130434,0.0471509433962264,1.0,-72.0,0.0,7233.0,,,0.0,8325000.0,8325000.0,0.0,0.0,-52.0,,,8.0,12914.62875,58494.375,61167.375,0.0,116988.75,15.5,1.0,0.0,,,-491.5,436.625,13.0,365243.0,-880.5,-520.5,-805.5,-799.25,0.75,,,,,,,,,,,,,,,,,,,,,1.4107142857142856,6.279761904761904,-845.1071428571429,-844.3690476190476,56891.216785714285,55720.92642857143,1.4107142857142856,6.279761904761904,-845.1071428571429,-844.3690476190476,56891.216785714285,55720.92642857143
154028,278515,0.0,Cash loans,F,N,N,0,193500.0,1436850.0,42142.5,1125000.0,Unaccompanied,Working,Higher education,Single / not married,Municipal apartment,0.010032,-13951,-1956.0,-7937.0,-1760,,1,1,0,1,0,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,Transport: type 1,,0.5685595158351084,,0.0113,0.0,0.9518,0.3404,0.001,,0.0345,0.0417,0.0833,0.0447,0.0092,0.0108,,0.0,0.0116,0.0,0.9518,0.3662,0.001,,0.0345,0.0417,0.0833,0.0457,0.0101,0.0112,,0.0,0.0115,0.0,0.9518,0.3492,0.001,,0.0345,0.0417,0.0833,0.0454,0.0094,0.011,,0.0,reg oper spec account,block of flats,0.009,"Stone, brick",No,0.0,0.0,0.0,0.0,-1538.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,38.221917808219175,34.09503470368393,0.1346695897275289,0.1402050032255752,193500.0,0.2177906976744186,0.0293297839022862,,,,,,,,,,,,,,,4.0,23818.26375,88002.0,208515.375,1485.0,117336.0,7.75,1.0,0.0468212610734757,,,-995.5,509.5,4.5,273760.75,-890.0,90694.0,90686.5,90694.25,0.25,-12.0,92094.11413043478,450000.0,51573.91304347826,80488.79804347827,0.0,28914.885,5413.926428571429,75520.52590909091,68719.00891304348,87229.46347826086,90431.64391304347,90431.64391304347,1.4782608695652173,3.565217391304348,0.0,2.0869565217391304,10.095238095238097,0.0,0.0,0.8,8.46972049689441,-760.9681677018633,-790.8692546583851,29190.934534937885,28960.706499223605,0.8,8.46972049689441,-760.9681677018633,-790.8692546583851,29190.934534937885,28960.706499223605
154167,278679,0.0,Cash loans,F,N,N,1,180000.0,450000.0,27324.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0145199999999999,-11588,-1097.0,-5402.0,-3064,,1,1,0,1,1,0,,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Self-employed,,0.5593751670011587,,,,0.9796,0.7212,,0.0,0.2414,0.1667,0.2083,0.0915,,0.0983,,0.0196,,,0.9796,0.7321,,0.0,0.2069,0.1667,0.2083,0.0829,,0.0911,,0.0,,,0.9796,0.7249,,0.0,0.2414,0.1667,0.2083,0.0931,,0.1001,,0.02,,block of flats,0.0768,Panel,No,0.0,0.0,0.0,0.0,-352.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,31.747945205479454,16.469038208168644,0.4,0.0946668967897825,60000.0,0.1518,0.06072,1.0,-1050.0,0.0,-732.0,,,0.0,0.0,0.0,0.0,0.0,-12.0,2048.355,-27.5,8.0,4563.045,19440.5625,23076.0,0.0,51841.5,10.875,1.0,0.0,,,-296.875,256.0,15.333333333333334,365243.0,121603.33333333331,122043.33333333331,243439.66666666663,121619.33333333331,0.3333333333333333,-8.0,0.0,13846.153846153846,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.0625,3.0,-156.5,-174.6875,6658.329375,6658.329375,1.0625,3.0,-156.5,-174.6875,6658.329375,6658.329375
154252,278773,0.0,Cash loans,F,Y,Y,0,135000.0,805536.0,32076.0,720000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-21544,-13364.0,-7552.0,-4066,10.0,1,1,1,1,1,0,Core staff,2.0,2,2,MONDAY,8,0,0,0,0,0,0,School,0.8454492350366546,0.7770692619978614,0.3123653692278984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,0.0,-1514.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59.02465753424657,25.113355780022445,0.1675902752949588,0.6203119197920535,67500.0,0.2376,0.0398194494100822,7.0,-1468.571428571429,0.0,-273.2857142857143,-821.3333333333334,,0.0,175937.7857142857,59404.5,0.0,0.0,-296.42857142857144,,,3.0,7588.462500000001,41287.5,35610.0,12044.25,61931.25,9.666666666666666,1.0,0.1578852185154814,,,-1355.3333333333333,20.666666666666668,10.0,365243.0,-1925.5,-1655.5,-1670.5,-1667.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0454545454545454,5.25,-1798.0,-1811.903409090909,7670.121136363637,7670.121136363637,1.0454545454545454,5.25,-1798.0,-1811.903409090909,7670.121136363637,7670.121136363637
154349,278889,0.0,Cash loans,M,N,N,0,90000.0,75384.0,4216.5,54000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-19186,-92.0,-11592.0,-2290,,1,1,0,1,0,0,Laborers,2.0,1,1,WEDNESDAY,18,0,0,0,0,0,0,Housing,,0.4137100250235794,,0.3649,0.373,0.9712,0.6056,0.3712,0.56,0.2414,0.375,0.4167,0.0,0.2975,0.4306,0.0,0.505,0.3718,0.3871,0.9712,0.621,0.3746,0.5639,0.2414,0.375,0.4167,0.0,0.3251,0.4486,0.0,0.5347,0.3685,0.373,0.9712,0.6109,0.3736,0.56,0.2414,0.375,0.4167,0.0,0.3027,0.4383,0.0,0.5156,reg oper account,block of flats,0.4485,"Stone, brick",No,1.0,0.0,1.0,0.0,-732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,52.56438356164384,17.878335112059766,1.1938872970391594,0.0047951631397894,45000.0,0.04685,0.0559336198662846,1.0,-47.0,0.0,10869.0,,913.5,0.0,45000.0,,,0.0,-3.0,,,6.0,10492.2,123750.0,129690.0,,148500.0,13.166666666666666,1.0,,,,-582.0,-1.0,19.2,365243.0,121430.0,122250.0,243402.0,243403.3333333333,0.3333333333333333,-13.5,0.0,135000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.0333333333333332,6.181818181818182,-321.04545454545456,-332.8242424242424,15193.554,14222.392636363636,1.0333333333333332,6.181818181818182,-321.04545454545456,-332.8242424242424,15193.554,14222.392636363636
154491,279056,0.0,Cash loans,F,N,Y,0,157500.0,454500.0,20151.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21833,,-11931.0,-2086,,1,0,0,1,1,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.6496805961367297,0.2498850627504553,0.2608,0.1624,0.9831,0.7688,0.1057,0.28,0.2414,0.3333,0.375,0.0,0.2101,0.2905,0.0116,0.0116,0.2658,0.1685,0.9831,0.7779,0.1067,0.282,0.2414,0.3333,0.375,0.0,0.2296,0.3027,0.0117,0.0122,0.2634,0.1624,0.9831,0.7719,0.1064,0.28,0.2414,0.3333,0.375,0.0,0.2138,0.2958,0.0116,0.0118,reg oper account,block of flats,0.2888,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,59.81643835616438,22.554711924966504,0.3465346534653465,,78750.0,0.1279428571428571,0.0443366336633663,7.0,-1034.428571428571,22.142857142857142,-516.7142857142857,-1092.2,15064.995,0.0,242781.63428571427,108823.5,0.0,78.42857142857143,-693.5714285714286,5486.68125,-16.785714285714285,9.0,16236.097499999998,220297.0,224408.0,0.0,330445.5,11.11111111111111,1.0,0.0,,,-1083.7777777777778,54.22222222222222,21.0,365243.0,-2489.0,-2099.0,-2179.0,-2173.333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0698412698412698,6.166666666666667,-2334.0,-2358.027777777778,17553.205785714286,17553.205785714286,1.0698412698412698,6.166666666666667,-2334.0,-2358.027777777778,17553.205785714286,17553.205785714286
154549,279128,0.0,Cash loans,F,N,N,0,67500.0,540000.0,15916.5,540000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22148,,-3459.0,-4868,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.2652563401861944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-1575.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,60.67945205479453,33.92705682782019,0.125,,33750.0,0.2358,0.029475,1.0,-1475.0,0.0,-1109.0,-1094.0,4815.765,0.0,109800.0,0.0,0.0,0.0,-1093.0,,,13.0,19067.900625,139424.53846153847,147152.76923076922,10620.0,226564.875,9.76923076923077,1.0,0.1729879220254775,,,-523.9230769230769,173.92307692307693,12.75,365243.0,44980.75,45337.0,136501.75,136508.5,0.625,-5.0,0.0,38571.42857142857,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.1822263993316626,4.928571428571429,-653.1428571428571,-664.4589002267574,24679.679642857143,24679.679642857143,1.1822263993316626,4.928571428571429,-653.1428571428571,-664.4589002267574,24679.679642857143,24679.679642857143
154867,279513,0.0,Cash loans,M,N,N,0,157500.0,675000.0,25146.0,675000.0,,Pensioner,Higher education,Married,House / apartment,0.028663,-23318,,-6703.0,-4757,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.8014911706594462,0.5585066276769286,0.1763,0.0555,0.9906,,,0.16,0.069,0.75,,0.0,,0.2041,,0.2382,0.1796,0.0575,0.9906,,,0.1611,0.069,0.75,,0.0,,0.2126,,0.2521,0.178,0.0555,0.9906,,,0.16,0.069,0.75,,0.0,,0.2077,,0.2432,,block of flats,0.247,"Stone, brick",No,3.0,0.0,3.0,0.0,-1758.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,63.88493150684931,26.843235504652828,0.2333333333333333,,78750.0,0.1596571428571428,0.0372533333333333,2.0,-1143.0,0.0,-229.5,-584.5,0.0,0.0,495000.0,0.0,0.0,0.0,-583.5,,-19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154869,279515,0.0,Cash loans,F,N,Y,2,112500.0,183384.0,15682.5,162000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-11531,-3671.0,-3240.0,-3240,,1,1,1,1,0,0,Sales staff,4.0,3,3,MONDAY,7,0,0,0,0,0,0,Self-employed,0.6822333536793106,0.1993126635036715,0.0988592803548219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-562.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,31.59178082191781,11.693543758967,0.6134668237141735,0.318359205619634,28125.0,0.1394,0.0855172752257557,6.0,-518.6666666666666,0.0,7071.75,,0.0,0.0,245606.25,218621.12250000003,0.0,0.0,-71.5,12027.6,-8.416666666666666,2.0,8468.19,67500.0,80865.0,,135000.0,8.0,1.0,,,,-384.0,24.0,36.0,365243.0,-375.0,675.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,-195.0,-198.78571428571428,8468.19,7863.319285714286,1.0,7.0,-195.0,-198.78571428571428,8468.19,7863.319285714286
